id,sentence,tag,member1,member2
3840,同时，目标公司建立分红可调整机制， 股东会根据实际情况适时、适度调整分红水平。,0,0,0
5759,资产管理人向资产托管人下达指令时，应确保本组合银行账户有足够的资金 余额，对资产管理人在没有充足资金的情况下向资产托管人发出的指令，资产托 管人可不予执行，并立即通知资产管理人，资产托管人不承担因为不执行该指令 而造成损失的责任。,0,0,0
7862,1、关联交易标的基本情况 杭州汇智认购本次非公开发行股票的金额不超过 20，000 万元，认购股份数量为认购金额除以发行价格。,0,0,0
3522,4、本次会议应出席监事 3 人，实际出席会议的监事 3 人。,0,0,0
5858,按照法律法规及本合同的约定可以在资产管理计划财产中列支的其他费 用。,0,0,0
4339,公司对外担保总额占本公司截至 2014 年经审 计净资产比例为 129.87%。,0,0,0
9892,2014年12月31日，博雅生物制药集团股份有限公司收到了宁波奇螺投资管理有限公司预付20%的股权款11，502，227.00元，2015年1月21日收到了宁波奇螺投资管理有限公司股权转让余款46，008，909.00元，20,1,宁波奇螺投资管理有限公司,博雅生物制药集团股份有限公司
5347,资产管理人每月至少应向资产委托人报告一次经资产托管人复核的计划份额净值。,0,0,0
2734,特此公告。,0,0,0
6466,上述担保额度有效期为 2015 年 第二次临时股东大会批准之日起至下一年度股东大会召开日止。,0,0,0
10051,一、增资扩股情况概述(一)增资扩股的基本情况宁夏华辉活性炭股份有限公司(以下简称:“华辉公司”)为宁夏新日恒力钢丝绳股份有限公司(以下简称:“宁夏新日恒力钢丝绳股份有限公司”)的控股子公司，宁夏新日恒力钢丝绳股份有限公司持股比例为67.24%,1,宁夏新日恒力钢丝绳股份有限公司,宁夏华辉活性炭股份有限公司
7942,甲方在认缴出资后，所持股权比例为目标公司注册资本的 51.0000%，目标公司其他股东所持股权比例相应缩减(具体详见本增 资协议第四条)。,0,0,0
9325,本公司控股子公司工程公司与本公司控股股东省高速集团所属单位发生的提供施工劳务的交易属于关联交易。,0,0,0
7470,同时，由于有更多机 构投资者参与公司本次非公开发行并成为公司股东，来自投资者的监督将更加 严格，有利于进一步提高公司决策的科学性，从而完善公司的治理结构。,0,0,0
10048,一、本次交易方案概况（一）调整前的交易方案根据公司第五届董事会第三十五次会议决议、第三十八次会议决议及2016年第一次临时股东大会决议，本次重组调整前的方案如下：宝硕股份拟向贵州物资、茅台集团、盘江股份、沙钢集团、杉融实业、和泓置地、易恩实业、贵州燃气、立昌实业、贵航集团、众智投资、恒丰伟业、振华科技、华瑞福裕、华瑞福顺、华瑞福祥、华瑞福熙等17名华创证券现有股东发行股份购买华创证券100%股权,1,宝硕股份,盘江股份
272,敬请广大投资者注意投资风险。,0,0,0
9099,本次交易还将向李新宇、宋鹰、张忠革、拓维信息员工,1,张忠革,拓维信息
441,本次受让土地使用权事项，遵循了公开、自愿和诚信原则，关联 董事对该事项亦回避表决，决策程序符合<中华人民共和国公司法>、<上海证券 交易所股票上市规则>等有关法律、法规及<公司章程>的相关规定，我们同意 公司受让该宗土地使用权。,0,0,0
6922,特此公告。,0,0,0
8767,(五)协议生效、变更和解除本协议自双方签署并盖章之后生效，有效期为一年。,0,0,0
4116,交易对方与黄河旋风已经完成标的资产的交付与过户手续及本次发行股份 购买资产的新增股份登记手续，上述后续事项的办理不存在实质性障碍。,0,0,0
6663,停牌期间，公司每五个交 易日发布一次<重大资产重组进展公告>。,0,0,0
3109,2015 年 9 月 16 日，公司以人民币 2，000 万元闲置募集资金购买了平安银行 广州中石化大厦支行“对公结构性存款(挂钩利率)产品”，该产品类型保本浮 动收益型产品，预期年化收益率 3.60%，起止期限为 2015 年 9 月 16 日至 2016 年 3 月 15 日。,0,0,0
8027,提请投资者注意本次交易存在标的资产盈利能力未达到预 期进而影响标的资产预估值的风险。,0,0,0
183,2015年7月27日，双方在北京签署了附生效条件的《中国航空集团公司与中国国际航空股份有限公司关于中国国际航空股,1,中国航空集团公司,中国国际航空股份有限公司
6190,截至目前，公司及有关各方正在进一步研究论证发行股份购买资 产的相关事项，积极推进本次发行股份购买资产的相关工作，目前公 司正在接触和沟通的标的公司与上市公司同属电力行业，拟购买的标的资产尚未最终确定，交易对方初步确定为公司控股股东云南电网有 限责任公司或其关联方，交易方式初步定为发行股份购买资产，同时 考虑募集配套资金。,0,0,0
2751,特此公告。,0,0,0
6179,反担保保证方式为连带责任保证。,0,0,0
2325,14、在报告书“第七节交易标的资产的评估情况”之“五、标的资产定价合 理性分析”中补充披露本次交易标的资产作价的合理性。,0,0,0
3859,10、“第四节交易标的基本情况”之“二、华润赛科主营业务具 体情况”中补充披露华润赛科主要产品原材料情况。,0,0,0
5009,...................................................................... 44 五、本次交易构成关联交易............................................................................... 46 六、本次交易构成重大资产重组但不构成借壳上市.,0,0,0
884,27第四节中介机构声明28 独立财务顾问(主承销商)声明本独立财务顾问(主承销商)已对发行情况报告书进行了核查，确认发行情 况报告书与本公司出具的核查意见不存在矛盾。,0,0,0
4316,广东松发陶瓷股份有限公司 2015 年 11 月 12 日,0,0,0
8092,2、募集配套资金公司拟向张振新、蔡芳新、刘浦嶂、李建群、张利群、资慧投资 6 名特定 投资者非公开发行股份募集配套资金，配套资金总额不超过 14 亿元，扣除发行 费用后拟用于拓展互联网专车平台业务的新车购置、车联网信息系统平台建设 和补充上市公司流动资金，募集配套资金金额不超过拟购买资产交易价格的 100%。,0,0,0
9605,同时，重庆市涪陵榨菜集团股份有限公司拟向周斌全、贺云川、赵平、袁国胜、刘洁、聂川、韦永生共七名特定对象非公开发行股份募集配套资金，募集的配套资金用于支付本次交易的现金对价,1,周斌全,重庆市涪陵榨菜集团股份有限公司
9048,2015年3月25日，武汉三特索道集团股份有限公司第九届董事会第十八次会议审议通过了《关于参与天风证券股份有限公司增资扩股暨关联交易的议案》，武汉三特索道集团股份有限公司以人民币990.00万元认购武汉三特索道集团股份有限公司第一大股东武汉当代科技产业集团股份有限公司之关联方天风证券计划发行的450.00万股份,1,武汉三特索道集团股份有限公司,天风证券股份有限公司
3537,公司分别于 2015 年 9 月 30 日、10 月 14 日、10 月 21 日、10 月 28 日、11 月 4 日发布了<发行股份购买资产事项进展公告>(公告编 号:临 2015-28、 临 2015-29、临 2015-30、临 2015-32、临 2015-33)。,0,0,0
9960,2015年11月17日，美康生物科技股份有限公司与自然人刘二岗签署投资合作协议，拟合作设立重庆美康生物科技有限公司（暂定名）（以下简称“重庆美康”），具体方式为：由刘二岗投资新设注册资本及实收资本为1，800万元的重庆美康，并由重庆美康接续其与关联方的体外诊断类相关业务及资产，在重庆美康设立并接续相关业务及资产后，美康生物科技股份有限公司拟以9，180万元收购刘二岗所持重庆美康51%的股权，重庆美康将成为公司的控股子公司,1,美康生物科技股份有限公司,重庆美康生物科技有限公司
2881,三、关联交易标的基本情况(一)本次交易标的 1、本次交易标的为公司拥有的位于大连市中山区昆明街 11 号，房屋建筑面积为 4，197.80 平方米的房屋所有权及位于大连市甘井子区泡崖街道 西北路 866-1 号及 866-2 号，房屋建筑面积为 6，929.54 平方米的房屋所有 权。,0,0,0
6969,(六)关于召开2015年第五次临时股东大会的议案 表决结果:9票同意，0票反对，0票弃权，审议通过本议案。,0,0,0
131,一、上海世茂股份有限公司（以下简称“世茂股份”或“公司”）拟分别向上海世茂建设有限公司（以下简称“世茂建设”）购买前海世茂发展（深圳）有限公司（以下简称“前海世茂”）51%股权、向Far Flourish Limited（以下简称“远骅公司”）购买杭州世茂瑞盈置业有限公司（以下简称“杭州瑞盈”）100%股权、向世茂建设及其全资子公司上海世盈投资管理有限公司（以下简称“世盈投资”）购买南昌水城投资股份有限公司（以下简称“南昌水城”）100%股权,1,上海世茂股份有限公司,上海世茂建设有限公司
1,深圳能源集团股份有限公司拟按现有2.03%的持股比例参与国泰君安本次可转换公司债的配售，参与配售金额不超过人民币14，210万元，全部来源于自有资金，并授权公司经营班子在可转债上市后根据市场情况择机转股或出售,1,深圳能源集团股份有限公司,国泰君安
3649,2、风险控制:尽管上述理财产品属于低风险投资品种，但金融市场受宏观经济的影响较大，不排除该项投资受到市场波动的影响。,0,0,0
557,中航动力股份有限公司 董事会2015 年 10 月 29 日6,0,0,0
6394,三、累计对外担保数量及逾期担保的数量 截至本公告披露日，本公司(含全资子公司、孙公司)累计对外担保总额为 6 亿元人民币，即上述对杭州百大置业提供的连带责任保 证担保，占本公司最近一期经审计净资产的 44.84%。,0,0,0
5043,中国证监会、其他政府机关对本次交易所作的任何决定或意见，均不表明其 对本公司股票的价值或投资者收益的实质性判断或保证。,0,0,0
8883,2、2016年11月28日，安徽国风塑业股份有限公司与产投集团签订了《安徽国风塑业股份有限公司与合肥市产业投资控股（集团）有限公司之附条件生效股份认购合同》（以下简称,1,合肥市产业投资控股（集团）有限公司,安徽国风塑业股份有限公司
336,2、交易对上市公司的影响通过转让该宗土地的土地使用权，有利于盘活公司存量资产，减少 无形资产摊销值;有利于优化公司资产状况，补充流动资金，提高本公 司资产的整体盈利能力和资产使用效率。,0,0,0
1914,浙能电力认缴出资 5000 万元，占注册资本的 50%，已于 2012 年 6 月 29 日缴清;国核技认缴出资 5000 万元， 占注册资本的 50%，于 2015 年 12 月 31 日前缴清。,0,0,0
8872,按照上述议案，江苏农华智慧农业科技股份有限公司和重庆东银控股集团有限公司合资设立重庆农丁农业发展有限责任公司，重庆农丁农业发展有限责任公司实收资本500.00万元，其中江苏农华智慧农业科技股份有限公司现金出资255.00万元，持股51.00%，重庆东银控股集团有限公司现金出资245.00万元，持股49.00%,1,江苏农华智慧农业科技股份有限公司,重庆东银控股集团有限公司
9818,根据协议，深圳翰宇药业股份有限公司拟向张有平、凤凰财富和惠旭财智发行股份及支付现金购买其持有的成纪药业100%的股权,1,深圳翰宇药业股份有限公司,张有平
8370,3,0,0,0
2675,公司于 2014 年 9 月 15 日与平安银行股份有限公司签订协议，使用暂时闲置的 募集资金 8，400 万元购买保本型银行理财产品，期限 90 天，预期年收益率为 4.50%。,0,0,0
5458,(二)向中国证监会提供的报告 资产管理人、资产托管人应当根据法律法规和监管机构的要求履行报告义务。,0,0,0
5741,十三、投资指令的发送、确认和执行(一)交易清算授权资产管理人应向资产托管人提供预留印鉴，该预留印鉴为托管人确定管理人 所发送指令形式真实性的唯一依据。,0,0,0
7272,(四)独立董事意见公司独立董事于 2015 年 10 月 28 日对公司办理银行短期理财产品发表了独立意见， 认为:通过对公司经营情况、财务状况、资金情况的多方面了解，基于独立判断，我们认 为公司目前经营良好，财务状况稳健，为提升公司流动资金的使用效率，在符合国家法律 法规、保障资金安全及确保不影响正常生产经营的前提下，公司使用流动资金办理低风险 的银行理财产品，可以获得一定的投资收益，符合公司和全体股东的利益，不存在损害公 司及全体股东特别是中小股东利益的情形，综上所述，我们同意公司办理银行理财产品。,0,0,0
5096,(四)招投标方法 饰品行业和饰品配件行业每个经营户类别的投标商位均有I型和II型，其中I型商位数和II型商位数之间的比例两个行业均相同，具体商位数量根据每个行业符 合招商报名资格的经营户数量和录标数确定。,0,0,0
1240,如尚未取得，对可能 无法获得批准的情形作风险提示，明确在取得批准前不得实施本次重组。,0,0,0
5889,代保管期间资产管理人不收取代管理费。,0,0,0
4754,SBI 保证将及时向上市公司提供本次重大资产重组的相关信息，保证提 供的相关信息真实、准确和完整，不存在虚假记载、误导性陈述或 者重大遗漏，并对所提供信息的真实性、准确性和完整性承担个别 和连带的法律责任。,0,0,0
8351,管理费基金向普通合伙人或普通合伙人指定的实体(包括管理人)支付管理费用。,0,0,0
2375,2南京栖霞建设股份有限公司董事会 2015 年 11 月 5 日,0,0,0
1660,根据上述评 估报告，上海东洲资产评估有限公司分别采用资产基础法和收益法对上投控股截 至2015年3月31日的股东全部权益进行评估，并选用资产基础法评估结果作为评 估结论。,0,0,0
6931,特此公告。,0,0,0
8708,(2)由于本公司生产的纸产品可以满足中国纸业投资有限公司(以下简称 “中国纸业”)对纸产品贸易要求，因此在下半年度，中国纸业加大了对本公司 纸产品的采购。,0,0,0
2262,2、产品名称:中国农业银行“本利丰”定向人民币理财产品 产品类型:保本保证收益型产品代码:BFDG150479产品风险:低投资及收益币种:人民币认购金额:6，000万元资金来源:闲置募集资金预计收益率(年化):3.60%投资起始日:2015年11月4日投资到期日:2016年4月28日实际理财天数:176天关联关系说明:公司与中国农业银行股份有限公司益阳分行营业部无关联关 系。,0,0,0
46,一、天茂实业集团股份有限公司拟向新理益集团有限公司（简称“新理益集团”）、刘益谦和王薇三名发行对象非公开发行A股股票不超过2，905，604，700股，募集资金总额不超过98.50亿元,1,刘益谦,天茂实业集团股份有限公司
6849,8、违约责任条款 甲方未按照本协议约定付款的，每逾期一日，应按照应付但未付款项 0.5%/日向乙方支付违约金。,0,0,0
340,八、备查文件目录1、第七届董事会第四次会议决议; 2、第七届监事会第四次会议决议; 3、经独立董事签字确认的独立董事意见;54、土地使用权转让协议; 5、土地评估报告。,0,0,0
390,七、上网公告附件1、申能股份有限公司独立董事关于关联交易事项的事先认可声 明及独立意见;2、中天合创能源有限责任公司基本情况和最近一期的财务报表。,0,0,0
9735,一、1、关联交易基本情况大连三洋明华电子有限公司（“三洋明华”）由大连冷冻机股份有限公司（“公司”）、三洋电机株式会社（“三洋电机”）共同出资设立,1,大连冷冻机股份有限公司,三洋电机株式会社
5787,4、资产托管人发现资产管理人的投资运作违反法律、行政法规和其他有关规定，或者违反本合同时，应当应及时通知资产管理人限期纠正，资产管理人收到 通知后应及时核对，并以书面形式向资产托管人进行解释或举证。,0,0,0
2343,四、公司应当按照有关规定及时履行信息披露义务。,0,0,0
3481,本议案尚需提交公司股东大会逐项审议表决。,0,0,0
2065,二十七、 补充披露了 2014 年度 3 家你注入标的公司实际经营业绩与评估 预测的差异情况，以及拟注入标的资产业绩预测的可实现性分析，详见重组报告 书“第五章，五，(四)评估定价的公允性”部分。,0,0,0
6075,(二)关联交易价格确定的一般原则和方法1、<补充协议书>约定的交易价格是根据协议约定，按实际发生年份的一年 期同期银行贷款利率向公司支付资金占用费。,0,0,0
2328,特此公告。,0,0,0
1251,2)天伟化工尚未取得 安全生产许可证等资质的原因、资质办理的进展情况、预计办毕期限，是否存在法律障 碍，如有，对天伟化工生产经营的影响及拟采取的解决措施。,0,0,0
2717,由于本次设立公司的共同投资人中部分自然人为本公司关联自然人，根 据<上海证券交易所股票上市规则>的有关规定，本次交易构成了关联交 易。,0,0,0
2175,3、乙方依照本协议第二条之约定履行了相关义务后，甲方将配合乙方办理 上海骏达的工商变更登记及其他行政审批，并修改上海骏达公司章程的相应条款 等。,0,0,0
3084,公司已如期收回该理财产品本金、 收益共计人民币 40，458，739.73 元。,0,0,0
8576,各 LP 出资金额明细(亿元): LP 名称 认缴出资额 累计实缴 出资额 本期应缴 付金额 除本期应缴付金额 外，剩余未缴付金额 信达资产 5 1.5 3.5 0 东方资产 5 1.5 3.5 0 公司 5 1.5 3.5 0 合计15 4.5 10.5 0 特此公告。,0,0,0
9230,2015年1月8日，该全资子公司的工商注册登记手续已办理完毕，并取得了重庆市工商行政管理局颁发的<企业法人营业执照>，相关注册信息如下:公司名称:重庆西南药业有限公司;企业法人营业执照注册号:500000007656932;公司类型:有限责任公司(法人独资);住所:重庆市沙坪坝区天星桥21号;法定代表人:李标;注册资本:人民币贰亿玖仟零壹拾肆万陆仟贰佰玖拾捌元整;经营范围:生产、销售(限本公司自产产品)片剂(含青霉素类、头孢菌素类、激素类)、胶囊剂(含青霉素类、头孢菌素类)、颗粒剂、粉针剂(青霉素类、头孢菌素类)、冻干粉针剂、大容量注射剂(多层共挤输液袋、玻璃输液瓶)、小容量注射剂(含激素类、抗肿瘤类)、口服溶液剂、糖浆剂、酊剂、软胶囊剂、滴丸剂(含外用)、原料药、麻醉药品、精神药品、药品类易制毒化学品、溶液剂(腹膜透析液(乳酸盐))。,0,0,0
6646,(12)申燕申燕，女，国籍中国，身份证号 15262619731221****，住所为武汉市洪山 区喻家山西二区，通讯地址为武汉市洪山区珞瑜路 1037 号华中科技大学，未取 得其他国家或地区居留权。,0,0,0
5789,(四)资产委托人自签订资产管理合同即成为资产管理合同的当事人。,0,0,0
4222,证券代码:600337 证券简称:美克家居 编号:临 2015-061 美克国际家居用品股份有限公司 关于控股股东为公司提供反担保的公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈 述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。,0,0,0
9984,一、为进一步盘活国有信息化资产、提高资产使用效率、降低钢铁主业运维成本，山东钢铁股份有限公司（以下简称山东钢铁）拟向山信软件股份有限公司（以下简称山信软件）增资8206.19万元,1,山东钢铁股份有限公司,山信软件股份有限公司
1536,请你公司结合报告期安通物流和安盛船务股份转让价格及作价依据，进 一步补充披露与本次交易价格差异的原因及合理性。,0,0,0
8801,一、本次交易概述2015年12月10日，智度投资股份有限公司（下称智度投资或公司）召开第七届董事会第十次会议审议通过了《关于转让全资子公司股权暨关联交易的议案》，决定将公司全资子公司河南思达软件工程有限公司（下称思达软件）100%股权以人民币903.22万元的价格转让给公司控股股东北京智度德普股权投资中心（有限合伙）（下称智度德普）的全资子公司深圳市思达高科投资有限公司（下称思达投资），本次转让完成后，智度科技股份有限公司将不再持有思达软件的股权,1,深圳市思达高科投资有限公司,智度科技股份有限公司
7906,因不可抗力致使本协议不能履行，经双方书面确认后可终止本协议;ii .,0,0,0
7668,随着业务总量的扩大，深圳兴飞未来 对下游客户的议价能力将得到提升，在业务和客户管理上会更有回旋空间。,0,0,0
704,三、交易目的及对公司的影响宝钢集团新疆八一钢铁有限公司为本公司提供无息、暂时性的财务资助，主 要用于补充流动资金，保障公司的正常经营生产，有利于本公司的持续发展。,0,0,0
1891,截至 2015 年 6 月 30 日，核能发展公司总资 产 4564 万元，净资产 4564 万元，营业收入 0 元，净利润-19.76 元，上述财务数据未 经审计。,0,0,0
1039,公司已如期收 回该理财产品本金、收益共计人民币 80，947，726.03 元。,0,0,0
6874,兰州惠仁长青的基本情况如下:公司名称:兰州惠仁长青药业有限责任公司 公司类型:有限责任公司 营业执照注册号:620102200071447 注册地址:甘肃省兰州市城关区段家滩路 108-1 号 法定代表人:张虎注册资本:500 万元成立日期:2008 年 07 月 01 日 经营范围:预包装食品、乳制品(含婴幼儿配方奶粉)、中药材(国限品种除外)、中药饮片、中成药、化学药制剂、抗生素制剂、生物制品(除疫苗)、蛋白同化制剂、 肽类激素，医疗器械(以上各项凭许可证核定事项在有效期限内经营)、保健食品(凭 经营证明在有效期内经营)的批发;电子产品(不含卫星地面接收设施)、日用百货、 鲜花、婴幼儿用品(不含需取得前置及国家限制产品)、五金交电、家用电器、针纺 织品、化工产品(不含危险化学品)、洗护用品、饰品、化妆品、工艺品的批发零售; 店内品牌展示服务;货物及技术的进出口业务(国家限定或禁止进出口的商品及技术3 除外)(以上各项范围法律、法规及国务院决定禁止或限制的事项，不得经营;需取 得其他部门审批的事项，待批准后方可经营) 四、关联交易标的财务情况根据普华永道出具的普华永道中天特审字(2015)第 1711 号专项审计报告，兰州 惠仁 2014 年度及 2015 年 1-8 月的主要备考财务数据(考虑了收购兰州惠仁长青 100% 股权后的合并口径)如下:(1)备考合并资产负债表主要数据(2)备考合并利润表主要数据五、交易标的作价依据本次收购价格以标的股权截至 2015 年 8 月 31 日的评估结果为依据，经交易各方 协商确定。,0,0,0
8407,公司该次拟现金及发行股份购买非银行类金融企业股权或资产，交易对方包 括不限于实际控制人的一致行动人及独立第三方，可能涉及关联交易。,0,0,0
8932,一、1、为减少公司与控股股东中南控股集团有限公司、中南城市建设投资有限公司之间的关联交易，江苏中南建设集团股份有限公司拟向控股股东受让其持有的潜江中南雅苑房地产开发有限公司、苏州中南中心投资建设有限公司少数股东权益，受让价格按照2014年12月31日经审计的项目公司净资产所对应的持股比例,1,江苏中南建设集团股份有限公司,中南控股集团有限公司
1890,主要财务数据:根据经具备证券期货从业资格的天健会计师事务所(特殊普通合 伙)审计的核能发展公司 2014 年度财务报表，核能发展公司截至 2014 年 12 月 31 日 经审计的总资产、净资产分别为 4564 万元、4564 万元，2014 年度经审计的主营业务 收入、净利润分别为 0 元、-100.29 万元。,0,0,0
5165,保证收益型 投资，极低 风险。,0,0,0
2771,新疆占据国土面积的六分之一，基础设施较为落后，随着国家 “一带一路”战略的推进，新疆银龙预期能给银龙公司带来较好收益。,0,0,0
1349,7、2015 年 5 月 25 日，公司使用 11，600 万元人民币购买交通银行河南省分行 营业部“蕴通财富日增利 136 天”理财产品，该理财产品为保证收益型，交通银 行对该理财产品的本金提供保证承诺，并按协议约定的投资收益率(年率)向公司 计付理财收益，实际年化收益率 4.5%，起止期限为 2015 年 5 月 25 日至 2015 年 10 月 8 日。,0,0,0
1788,五、备查文件1、与浙江南浔农村商业银行股份有限公司和孚支行签署的<“金伙伴理财” 2015 年第九期(总第 35 期)人民币理财计划说明书>。,0,0,0
2300,安徽广信农化股份有限公司董事会 2015 年11月04日,0,0,0
584,乙方以货币方式出资，认缴出资额 1.6 亿元人民币，占公司注册资本的40%;3.,0,0,0
10172,一、中化国际（控股）股份有限公司（以下简称“公司”）拟与中国中化集团有限公司（以下简称“中化集团”）签订《股权托管协议》，受托管理江苏扬农化工集团有限公司（以下简称“扬农集团”）0.06%的股权,1,中国中化集团有限公司,中化国际
1152,本次交易将导致公司合并报表范围发生变化。,0,0,0
4261,如果客户未及时查询， 或由于通信故障、系统故障以及其他不可抗力等因素的影响使得客户无法及时了解 产品信息，并由此影响客户的投资决策，因此而产生的责任和风险由客户自行承担。,0,0,0
8409,停牌期间，公司将根据发行股份购买资产的进展情况及时履行信息披露义务， 并于每 5 个交易日发布一次进展情况公告。,0,0,0
3620,证券代码:600225 证券简称:天津松江 公告编号:临 2015-125 天津松江股份有限公司委托贷款公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对内容的真实性、准确性和完整性承担个别及连带责任。,0,0,0
3041,物产中大(代浙江物产 2015 年度员工持股计划)已与兴证资管签 署资产管理合同，指定兴证资管作为浙江物产 2015 年度员工持股计划的管理人。,0,0,0
2378,2、 董事会审议情况2015 年 11 月 4 日，公司第六届董事会第六次会议审议并通过了“关于投资 设立江苏星连家电子商务有限公司的议案”。,0,0,0
5224,在鼎亮汇通权益份额转让给非关联第三方之后，公司拟向前述 非关联第三方购买鼎亮汇通合计 100%的权益份额。,0,0,0
8438,-1-四、 备查文件:1、董事会决议 2、挂牌成交确认书特此公告。,0,0,0
10165,一、中金黄金股份有限公司（以下简称“公司”或“中金黄金”）拟以协议转让方式收购中国黄金集团公司（以下简称“黄金集团”）和中国黄金集团辽宁有限公司（以下简称“辽宁公司”）持有的凌源日兴矿业有限公司（以下简称“凌源日兴”）100%的股权,1,中金黄金股份有限公司,中国黄金集团公司
9533,<上海证券交易所上市公司关联交易实施指引>第五十六条规定:“关联人向上市公司提供财务资助，财务资助的利率水平不高于中国人民银行规定的同期贷款基准利率，且上市公司对该项财务资助无相应抵押或担保的，上市公司可以向本所申请豁免按照关联交易的方式进行审议和披露。”,0,0,0
866,华景公司另一股东嘉兴华泰不进行 增资，并同意我公司增资，其他权利义务不变。,0,0,0
3646,12、 关联关系说明:公司与中国银行无关联关系。,0,0,0
6566,43 第八章 备查文件及查阅方式一、备查文件目录1、中国证监会 2015 年 10 月 29 日印发的<关于核准潍坊北大青鸟华光科 技股份有限公司重大资产重组及向李洁等发行股份购买资产并募集配套资金的 批复>(证监许可(2015)2389 号);2、中国证券登记结算有限责任公司上海分公司出具的<证券变更登记证明>; 3、瑞华出具的潍坊北大青鸟华光科技股份有限公司验资报告; 4、申万宏源证券出具的<申万宏源证券承销保荐有限责任公司关于潍坊北大青鸟华光科技股份有限公司重大资产置换及发行股份购买资产并募集配套资 金暨关联交易实施情况之独立财务顾问核查意见>;5、北京市中银律师事务所出具的<北京市中银律师事务所关于青鸟华光股 份有限公司重大资产置换及发行股份购买资产并募集配套资金暨关联交易之实 施情况的补充法律意见书>。,0,0,0
8660,出资权转让后，申华东投持有北京长翔 100%股权。,0,0,0
10135,江苏红豆实业股份有限公司出资22，594万元认购15，800万股权，红豆集团有限公司出资6，006万元认购4，200万股权,1,江苏红豆实业股份有限公司,红豆集团有限公司
1675,因此，资产基础法的评估结果更能客观、合 理地反映评估对象的价值，故以资产基础法结果作为最终评估结论。,0,0,0
4308,证券代码:603268 证券简称:松发股份 公告编号:2015 临-044 广东松发陶瓷股份有限公司2015 年第二次临时股东大会决议公告重要内容提示: 本次会议是否有否决议案:无 一、 会议召开和出席情况(一) 股东大会召开的时间:2015 年 11 月 12 日(二) 股东大会召开的地点:广东省潮州市枫溪区如意路工业区 C2-2 号楼二楼展厅(三) 出席会议的普通股股东和恢复表决权的优先股股东及其持有股份情况:(四) 表决方式是否符合<公司法>及<公司章程>的规定，大会主持情况等。,0,0,0
8699,同意本次部分调增 2015 年度日常关联交易预计金额。,0,0,0
3108,2015 年 9 月 9 日，公司以人民币 2，000 万元闲置募集资金购买了厦门国际 银行珠海分行飞越理财人民币“利利共赢”结构性存款产品，该产品属于保本浮 动收益类产品，预期年化收益率 4.00%，起止期限为 2015 年 9 月 9 日至 2016 年 9 月 8 日。,0,0,0
3118,1三、 对公司的影响在确保不影响公司募集资金投资项目正常进行的情况下，公司使用部分闲 置募集资金购买银行理财产品，有利于提高资金使用效率，提高经济效益，符合 公司和全体股东的利益。,0,0,0
5917,若本计划投资于有限合伙份额，则可能面临如下风险:1、普通合伙人的管理风险 有限合伙份额所涉及的合伙企业普通合伙人执行合伙事务并负责管理，合伙企业及普通合伙人执行合伙事务及管理能力影响合伙企业的盈利水平，进而影响本资产管理计划持有的 合伙份额收益的实现。,0,0,0
3354,公司第七届董事会第十次会议决议; 2.,0,0,0
8807,增资完成后，上海金桥信息股份有限公司将持有航美传媒集团2.50%的股权,1,上海金桥信息股份有限公司,航美传媒集团
5415,若支付时委托财产现金余额不足以支付 当年托管费的，则顺延至最近一可支付日支付，以此类推。,0,0,0
9430,截至2013年12月31日，天津松江恒通建设开发有限公司资产总计1，284，512，595.96元，负债合计1，264，205，397.03元，2013年营业收入为1，120，533，658.00元，2013年净利润为-44，448，033.11元，上述财务数据经瑞华会计师事务所(特殊普通合伙)审计。,0,0,0
3033,鉴于公司于 2015 年 6 月 19 日进行了利润分配，发行价格相应调整 为 8.71 元/股。,0,0,0
9093,一、为了适应公司业务发展需要，进一步扩大生产规模，歌尔股份有限公司拟以6，693.32万元（不含税费）购买公司控股股东潍坊歌尔集团有限公司项下13.33万平方米的土地使用权，此项交易经歌尔声学股份有限公司第三届董事会第十六次会议审议通过，关联董事姜滨先生、姜龙先生回避表决，歌尔股份有限公司独立董事予以事前审查并发表了独立意见,1,歌尔股份有限公司,潍坊歌尔集团有限公司
2581,61,0,0,0
7809,出资证明和股东名册:目标公司应在甲方增资款项到账后5个 工作日内(i)向甲方签发出资证明书，确认甲方对目标公司的出资额， 及(ii)将甲方及其持股情况登记于目标公司的股东名册，并向甲方提 供股东名册副本。,0,0,0
7361,5、募集资金总额:人民币 449，999，996.06 元6、发行相关费用:人民币 11，860，000.00 元7、募集资金净额:人民币 438，139，996.06 元 8、独立财务顾问(主承销商):国盛证券有限责任公司(简称“国盛证券”)3 (三)募集资金验资和股份登记情况1、验资情况截至 2015 年 11 月 13 日 12:00，包括兴证证券资产管理有限公司、华泰柏 瑞基金管理有限公司、申万菱信(上海)资产管理有限公司、平安大华基金管理 有限公司、东海基金管理有限责任公司在内的 5 家发行对象将认购资金 449，999，996.06 元全额汇入了主承销商国盛证券为本次发行开立的专用账户。,0,0,0
8043,若公司需以自有资金或采用银行贷款等债务性融资方式筹集所需资金，将给公司带来一定的财务风险和融资风险。,0,0,0
